age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
0.7333,0.75,0.1129,0.7333,0.5625,0.3333,0.3571,0.0,1.0,,0.0141,0.0,0.5051,0.9512,0
0.8333,0.5,0.2116,0.5333,0.6875,1.0,0.0714,0.2,1.0,,0.0,0.0,0.202,0.0976,0
0.7222,0.5,0.1191,0.7333,0.5625,0.0,0.0714,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.3889,0.5,0.3628,0.0667,0.4375,0.8333,1.0,0.2,0.5,,0.0367,0.0,0.404,0.9512,0
0.4556,0.5,0.0878,0.7333,0.5625,0.0,0.8571,0.8,0.5,,0.0,0.0,0.3838,0.9512,0
0.2778,0.5,0.1076,1.0,0.625,0.6667,0.0714,0.2,1.0,,0.0,0.0,0.4242,0.9512,0
0.3667,0.5,0.0747,1.0,0.625,0.0,0.2143,0.4,0.75,,0.0,0.0,0.404,0.9512,0
0.3111,0.5,0.0517,0.9333,0.9375,0.6667,0.7143,0.2,1.0,,0.0,0.0,0.5556,0.9512,1
0.6556,0.875,0.181,0.7333,0.5625,0.3333,0.5714,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.4444,0.875,0.1149,1.0,0.625,0.6667,0.0714,0.2,1.0,,0.0,0.0,0.3838,0.9512,0
0.4556,0.5,0.1213,0.6,0.8125,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.5051,0.4878,1
0.4222,0.25,0.0775,0.8,0.875,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.7071,0.9512,1
0.2556,0.5,0.0778,0.7333,0.5625,0.6667,1.0,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.4444,0.5,0.2343,0.6,0.8125,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.4556,0.75,0.132,0.7333,0.5625,0.3333,0.5714,1.0,1.0,,0.0,0.0,0.202,0.9512,0
0.2667,0.875,0.1845,0.4667,0.75,0.3333,0.7857,0.0,1.0,,0.0,0.0,0.5051,0.9512,0
0.2222,0.0,0.0803,1.0,0.625,0.6667,0.0,0.6,1.0,,0.0,0.0,0.202,0.9512,0
0.4222,0.5,0.1209,1.0,0.625,0.0,0.2143,0.2,1.0,,0.0,0.3997,0.404,0.9512,0
0.6222,0.5,0.1371,0.7333,0.5625,0.3333,0.0714,0.0,1.0,,0.0,0.0,0.3535,0.0,0
0.6444,0.5,0.1594,0.7333,0.5625,0.3333,0.0714,0.0,1.0,,0.0,0.0,0.4545,0.9512,1
0.3556,0.5,0.1239,0.7333,0.5625,0.6667,0.5714,0.2,1.0,,0.0,0.0,0.3434,0.9512,0
0.4444,0.5,0.1398,0.4667,0.75,0.3333,0.9286,0.0,1.0,,0.0,0.4539,0.6061,0.9512,1
0.5,0.5,0.1031,0.7333,0.5625,0.3333,0.0714,0.0,1.0,,0.0,0.0,0.404,0.0,0
0.4556,0.5,0.0759,0.9333,0.9375,0.3333,0.7143,1.0,1.0,,0.0,0.0,0.404,0.9512,1
0.4667,0.5,0.2632,0.6,0.8125,0.3333,0.0714,1.0,0.5,,0.0,0.0,0.404,0.9512,0
0.6556,0.25,0.1154,0.0,0.375,1.0,0.5714,0.8,0.5,,0.0,0.0,0.303,0.9512,0
0.2111,0.25,0.0184,1.0,0.625,0.6667,0.0714,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.6444,0.5,0.1745,1.0,0.625,0.6667,1.0,0.2,1.0,,0.0,0.0,0.202,0.9512,0
0.4667,0.75,0.2041,0.7333,0.5625,0.3333,0.3571,0.0,0.25,,0.0,0.0,0.404,0.0244,1
0.2222,0.5,0.0793,0.7333,0.5625,0.6667,0.5714,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.3556,0.5,0.1162,0.7333,0.5625,0.8333,0.5714,0.2,1.0,,0.0,0.0,0.303,0.9512,0
0.5,0.5,0.1264,0.5333,0.6875,1.0,0.2857,0.2,1.0,,0.0,0.0,0.4545,0.9512,0
0.5556,0.5,0.1377,0.3333,0.25,0.0,0.2143,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.4,0.5,0.1011,0.6,0.8125,0.0,0.7143,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.5,0.5,0.0661,0.7333,0.5625,0.3333,0.8571,0.0,1.0,,0.0,0.0,0.6061,0.9512,0
0.1889,0.5,0.1656,0.0667,0.4375,0.6667,0.5714,0.6,1.0,,0.0,0.0,0.1212,0.9512,0
0.6556,0.5,0.0983,1.0,0.625,0.3333,0.8571,0.0,1.0,,0.0406,0.0,0.404,0.9512,0
0.2889,0.5,0.2548,0.0667,0.4375,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.4111,0.625,0.1733,1.0,0.625,0.3333,0.2857,0.0,0.25,,0.0,0.0,0.7576,0.9024,1
0.2111,0.0,0.1475,1.0,0.625,0.6667,0.0,0.6,1.0,,0.0,0.0,0.2424,0.0488,0
0.7111,0.5,0.0143,0.7333,0.5625,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.3667,0.5,0.1249,0.6,0.8125,0.6667,0.7143,0.2,1.0,,0.0,0.0,0.4545,0.9512,0
0.3667,0.5,0.1497,0.7333,0.5625,0.3333,0.2143,1.0,1.0,,0.0,0.0,0.404,0.9512,1
0.6778,0.5,0.0471,0.7333,0.5625,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.1889,0.5,0.1288,0.4,0.3125,0.6667,0.5714,0.6,1.0,,0.0106,0.0,0.2424,0.9512,0
0.5556,0.75,0.0206,0.8,0.875,0.3333,0.3571,0.0,1.0,,0.0241,0.0,0.9899,0.9512,0
0.3,0.25,0.1408,0.8,0.875,0.6667,0.7143,0.6,1.0,,0.0,0.0,0.3535,0.9512,0
0.3333,0.5,0.0474,0.7333,0.5625,0.0,0.7143,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.4778,0.5,0.3219,0.7333,0.5625,0.3333,0.4286,0.0,0.5,,0.0,0.0,0.404,0.9512,0
0.4889,0.5,0.1151,1.0,0.625,0.3333,0.2143,0.0,1.0,,0.073,0.0,0.404,0.9512,1
0.3889,0.5,0.1281,1.0,0.625,0.6667,0.2857,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.2778,0.5,0.1305,1.0,0.625,0.6667,0.9286,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.2667,0.5,0.1882,1.0,0.625,0.3333,0.5,1.0,1.0,,0.073,0.0,0.4848,0.9512,1
0.2444,0.5,0.0235,0.6,0.8125,0.6667,0.7143,0.2,1.0,,0.0,0.0,0.1515,0.2683,0
0.4667,0.25,0.0658,1.0,0.625,0.3333,0.2143,0.0,1.0,,0.0518,0.0,0.404,0.9512,1
0.3778,0.5,0.1181,0.4667,0.75,0.0,0.8571,0.8,0.5,,0.0,0.0,0.4545,0.9512,0
0.6667,0.5,0.1172,0.6,0.8125,0.0,0.7143,0.2,1.0,,0.0,0.0,0.4242,0.9512,0
0.2333,0.5,0.1386,0.7333,0.5625,0.6667,0.4286,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.6333,0.125,0.2864,0.8,0.875,0.3333,0.8571,0.0,1.0,,0.1502,0.0,0.404,0.9512,1
0.4556,0.5,0.1485,0.9333,0.9375,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.6061,0.9512,1
0.5556,0.5,0.119,1.0,0.625,0.0,0.5714,0.2,1.0,,0.0,0.0,0.4545,0.9512,0
0.2778,0.5,0.2505,0.6,0.8125,0.6667,0.2857,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.5556,0.5,0.1306,0.3333,0.25,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.1707,0
0.4,0.5,0.1349,0.6,0.8125,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.4545,0.9512,0
0.3444,0.5,0.0859,0.7333,0.5625,0.0,0.7143,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.3222,0.25,0.1485,0.6,0.8125,0.6667,0.7857,0.2,1.0,,0.0,0.0,0.5657,0.9512,0
0.2333,0.5,0.1562,1.0,0.625,0.6667,0.8571,0.6,1.0,,0.0,0.0,0.4545,0.9512,0
0.3,0.5,0.1673,0.6,0.8125,0.6667,0.9286,0.8,0.5,,0.0,0.0,0.404,0.9512,0
0.7222,0.5,0.0748,0.7333,0.5625,0.3333,1.0,0.0,1.0,,0.0,0.0,0.1616,0.9512,0
0.4111,0.625,0.0387,0.6,0.8125,0.0,0.8571,0.2,1.0,,0.0,0.0,0.6061,0.9512,0
0.4333,0.0,0.106,0.8,0.875,0.3333,0.0,1.0,0.25,,0.0346,0.0,0.404,0.0,0
0.2667,0.5,0.1873,0.7333,0.5625,0.6667,0.2143,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.4222,0.5,0.1141,0.7333,0.5625,0.0,0.8571,0.2,1.0,,0.0,0.0,0.8081,0.9512,0
0.5333,0.5,0.0985,0.6,0.8125,0.3333,0.0714,0.0,1.0,,0.0769,0.0,0.404,0.9512,1
0.2333,0.5,0.1035,1.0,0.625,0.6667,0.5714,0.2,0.25,,0.0,0.0,0.2525,0.9512,0
0.3444,0.5,0.1465,0.7333,0.5625,0.3333,1.0,0.0,1.0,,0.0,0.0,0.4545,0.9512,1
0.6111,0.5,0.1607,0.7333,0.5625,0.3333,0.8571,0.0,1.0,,0.0439,0.0,0.404,0.9512,1
0.2667,0.5,0.2043,1.0,0.625,0.3333,0.0714,1.0,0.25,,0.0,0.0,0.404,0.6098,0
0.4778,0.5,0.1167,0.7333,0.5625,0.0,0.0714,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.2889,0.5,0.1306,0.4667,0.75,0.6667,0.9286,0.2,1.0,,0.0,0.0,0.4545,0.9512,0
0.5111,0.5,0.056,0.4667,0.75,0.6667,0.7143,0.2,1.0,,0.0,0.0,0.3333,0.9512,0
0.3889,0.5,0.1305,0.4667,0.75,0.3333,0.0714,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.4556,0.625,0.0236,1.0,0.625,0.3333,0.3571,0.0,1.0,,0.0,0.0,0.5455,0.9512,1
0.2889,0.5,0.0399,0.6,0.8125,0.6667,0.8571,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.3778,0.5,0.0962,0.8,0.875,0.3333,0.2857,0.0,0.25,,0.073,0.0,0.3535,0.878,1
0.2111,0.0,0.5795,1.0,0.625,0.6667,0.0,0.6,0.5,,0.0,0.0,0.2525,0.9512,0
0.4,0.75,0.1385,0.6,0.8125,0.0,0.7143,0.2,0.5,,0.0,0.0,0.404,0.9512,1
0.2444,0.5,0.1345,1.0,0.625,0.6667,0.8571,0.6,1.0,,0.0,0.0,0.1515,0.9512,0
0.2667,0.5,0.1293,1.0,0.625,0.6667,0.5,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.8556,0.75,0.0934,1.0,0.625,0.3333,0.8571,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.2444,0.5,0.2688,0.2667,0.1875,0.3333,0.5,0.4,1.0,,0.0,0.0,0.404,0.6341,0
0.3222,0.5,0.285,1.0,0.625,0.6667,0.9286,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.6889,0.5,0.1077,0.7333,0.5625,1.0,0.5714,0.2,1.0,,0.0,0.0,0.2424,0.9512,0
0.4333,0.75,0.1174,0.7333,0.5625,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.4778,0.5,0.0339,1.0,0.625,0.3333,0.2143,0.0,1.0,,0.0,0.3409,0.5051,0.9512,0
0.3889,0.5,0.1254,0.7333,0.5625,0.0,1.0,0.2,1.0,,0.0,0.0,0.4545,0.9512,0
0.3222,0.5,0.135,0.0667,0.4375,0.6667,0.2857,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.8444,0.75,0.1174,0.8,0.875,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.101,0.9512,0
0.7,0.75,0.0528,0.7333,0.5625,0.3333,0.3571,0.0,1.0,,0.0,0.0,0.4545,0.9512,0
0.2556,0.0,0.1425,0.5333,0.6875,0.6667,0.0,0.6,0.5,,0.0,0.0,0.1515,0.9512,0
0.4778,0.5,0.1264,1.0,0.625,0.3333,0.7143,1.0,1.0,,0.0,0.4332,0.5051,0.9512,1
0.6444,0.75,0.2163,0.7333,0.5625,0.3333,0.4286,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.7333,0.5,0.0862,0.7333,0.5625,0.6667,1.0,0.2,1.0,,0.0205,0.0,0.5556,0.9512,0
0.4556,0.5,0.1391,1.0,0.625,0.6667,0.2143,0.2,0.5,,0.0,0.0,0.4545,0.9512,0
0.2889,0.5,0.1513,0.6,0.8125,0.6667,0.0714,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.5222,0.5,0.1204,0.5333,0.6875,0.6667,0.5714,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.6111,0.25,0.0664,0.0,0.375,0.3333,0.0714,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.5889,0.5,0.1634,0.7333,0.5625,0.3333,1.0,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.1889,0.5,0.1825,0.2667,0.1875,0.6667,0.5714,0.4,1.0,,0.0,0.0,0.4848,0.6341,0
0.3333,0.5,0.0635,0.7333,0.5625,0.6667,0.2143,0.4,1.0,,0.0,0.0,0.404,0.9512,0
0.5444,0.5,0.048,0.8,0.875,0.6667,0.7143,0.2,1.0,,0.0,0.0,0.6061,0.9512,0
0.2111,0.5,0.0701,0.7333,0.5625,0.6667,0.8571,0.8,0.5,,0.0,0.0,0.303,0.3415,0
0.5,0.5,0.1759,0.7333,0.5625,0.3333,0.5714,0.0,0.5,,0.0,0.0,0.404,0.9512,0
0.2889,0.5,0.0639,0.4667,0.75,0.6667,0.8571,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.4222,0.5,0.1997,0.5333,0.6875,0.3333,0.2143,0.0,1.0,,0.073,0.0,0.404,0.9512,1
0.4,0.875,0.0803,0.7333,0.5625,0.3333,0.7857,0.0,1.0,,0.073,0.0,0.404,0.9512,1
0.3667,0.5,0.0573,0.7333,0.5625,0.6667,0.3571,0.2,1.0,,0.0,0.0,0.202,0.9512,0
0.2444,0.875,0.1976,1.0,0.625,0.6667,0.7857,0.6,0.5,,0.0,0.0,0.404,0.9512,0
0.4778,0.75,0.1629,0.6,0.8125,0.6667,0.8571,0.2,1.0,,0.0,0.0,0.4242,0.9512,0
0.7444,0.0,0.0243,0.0667,0.4375,0.3333,0.0,0.0,1.0,,0.0,0.0,0.0808,0.9512,0
0.3333,0.0,0.1024,0.5333,0.6875,0.0,0.0,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.6222,0.5,0.0681,0.4667,0.75,0.5,0.5714,0.2,1.0,,0.0,0.0,0.2525,0.4878,0
0.3444,0.5,0.1054,0.6,0.8125,0.6667,0.7143,0.6,1.0,,0.0,0.0,0.2525,0.9512,0
0.3667,0.5,0.0795,0.6,0.8125,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.2889,0.5,0.1295,0.7333,0.5625,0.3333,0.5714,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.3667,0.5,0.075,0.6,0.8125,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.5111,0.25,0.2221,0.0667,0.4375,0.3333,1.0,0.0,1.0,,0.0,0.0,0.303,0.9512,0
0.6556,0.0,0.2506,0.6,0.8125,0.3333,0.0,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.4222,0.125,0.0643,0.7333,0.5625,0.3333,0.0714,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.7222,0.5,0.1087,0.0667,0.4375,1.0,0.5714,0.8,0.75,,0.0,0.0,0.404,0.9512,0
0.4444,0.5,0.0647,0.5333,0.6875,0.3333,0.9286,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.4667,0.5,0.0754,0.7333,0.5625,0.3333,0.0714,1.0,1.0,,0.0,0.0,0.3535,0.9512,0
0.2889,0.75,0.0789,0.4,0.3125,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.7805,0
0.4,0.5,0.2344,0.0,0.375,0.3333,0.5714,1.0,1.0,,0.0,0.0,0.2424,0.9512,0
0.6889,0.5,0.1819,0.8,0.875,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.4778,0.5,0.1216,0.6,0.8125,0.3333,1.0,0.0,1.0,,0.0,0.0,0.4545,0.9512,0
0.4778,0.5,0.1176,0.6,0.8125,0.0,0.2857,0.2,1.0,,0.0,0.359,0.4545,0.9512,1
0.2444,0.5,0.2764,0.7333,0.5625,0.5,0.8571,0.2,1.0,,0.0,0.0,0.5556,0.9512,0
0.3111,0.5,0.0621,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.6222,0.75,0.1233,1.0,0.625,0.3333,0.8571,0.0,1.0,,0.0,0.0,0.4545,0.9512,0
0.2444,0.5,0.2442,0.4667,0.75,0.6667,0.8571,0.2,1.0,,0.0,0.0,0.1515,0.9512,0
0.6333,0.5,0.1431,0.6,0.8125,0.0,0.2857,0.2,1.0,,0.0,0.0,0.4545,0.9512,1
0.4333,0.5,0.324,0.7333,0.5625,0.0,0.8571,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.2889,0.125,0.1252,1.0,0.625,0.6667,0.0714,0.8,1.0,,0.0,0.0,0.1515,0.9512,0
0.1889,0.5,0.0605,0.0667,0.4375,0.6667,0.5714,0.6,1.0,,0.0,0.0,0.101,0.9512,0
0.4444,0.875,0.1239,0.5333,0.6875,0.3333,0.5,0.0,1.0,,0.0,0.0,0.3838,0.9512,1
0.5,0.5,0.1729,0.7333,0.5625,0.3333,0.5,0.0,0.5,,0.0,0.0,0.404,0.9512,0
0.4889,0.5,0.108,0.7333,0.5625,0.6667,0.2143,0.2,0.5,,0.0,0.0,0.404,0.9512,0
0.2222,0.25,0.2363,1.0,0.625,0.6667,0.0714,0.6,1.0,,0.0,0.0,0.101,0.9512,0
0.3667,0.5,0.1801,0.7333,0.5625,0.3333,0.2143,1.0,1.0,,0.0,0.0,0.404,0.9512,0
0.2556,0.5,0.024,1.0,0.625,0.6667,0.8571,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.5111,0.75,0.0545,0.8,0.875,0.0,0.2857,0.2,1.0,,0.0,0.0,0.303,0.9512,0
0.4222,0.5,0.1165,0.7333,0.5625,0.3333,0.8571,0.0,1.0,,0.0,0.0,0.5051,0.9512,0
0.6,0.5,0.1174,0.7333,0.5625,0.0,1.0,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.5111,0.5,0.1448,0.2667,0.1875,0.0,0.2143,0.2,1.0,,0.0,0.537,0.4545,0.9512,0
0.2778,0.5,0.2324,1.0,0.625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.5111,0.5,0.0732,1.0,0.625,0.0,0.8571,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.4,0.25,0.079,1.0,0.625,0.3333,1.0,1.0,1.0,,0.0,0.0,0.404,0.9512,0
0.2556,0.5,0.2668,0.7333,0.5625,0.6667,0.5714,0.2,1.0,,0.0,0.0,0.2525,0.9512,0
0.3222,0.5,0.0904,0.7333,0.5625,0.8333,0.5,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.4889,0.5,0.1091,1.0,0.625,0.3333,0.0714,1.0,1.0,,0.0,0.5544,0.0606,0.9512,1
0.2111,0.5,0.0171,1.0,0.625,0.6667,0.0714,0.6,1.0,,0.0,0.0,0.1616,0.9512,0
0.2111,0.5,0.1565,0.7333,0.5625,0.6667,0.5714,0.4,1.0,,0.0,0.0,0.404,0.9512,0
0.3889,0.5,0.1482,0.7333,0.5625,0.3333,0.5714,1.0,1.0,,0.0,0.0,0.404,0.9512,1
0.3,0.5,0.2029,0.6,0.8125,0.6667,0.2143,0.2,1.0,,0.0,0.0,0.5051,0.9512,0
0.5111,0.75,0.1872,0.4667,0.75,0.8333,0.2143,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.3778,0.875,0.0661,0.6,0.8125,0.3333,0.2857,0.0,1.0,,0.0769,0.0,0.4545,0.0,1
0.3778,0.5,0.1321,0.7333,0.5625,0.6667,0.5714,0.2,1.0,,0.0,0.0,0.3535,0.9512,0
0.4889,0.5,0.0778,1.0,0.625,0.3333,0.9286,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.5,0.5,0.0653,1.0,0.625,0.0,0.4286,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.2222,0.0,0.0925,0.7333,0.5625,0.6667,0.0,0.4,1.0,,0.0,0.0,0.3535,0.9512,0
0.2778,0.5,0.0585,0.6,0.8125,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.5556,0.9512,1
0.5778,0.625,0.089,0.6,0.8125,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.5051,0.9512,1
0.2222,0.5,0.2803,1.0,0.625,0.6667,0.4286,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.3111,0.5,0.0731,1.0,0.625,0.6667,0.5714,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.5556,0.875,0.1942,0.6,0.8125,0.3333,0.7857,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.3778,0.5,0.1534,0.5333,0.6875,0.0,0.9286,0.2,1.0,,0.0,0.0,0.6465,0.9512,0
0.3111,0.5,0.1121,0.3333,0.25,0.3333,0.4286,0.0,0.75,,0.0,0.5002,0.404,0.8049,0
0.4556,0.5,0.3,0.8,0.875,0.3333,0.2857,0.0,1.0,,0.0,0.4539,0.6566,0.9512,1
0.3111,0.5,0.0742,0.7333,0.5625,0.3333,0.0714,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.5111,0.75,0.2137,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.2525,0.9512,0
0.3111,0.0,0.0829,1.0,0.625,0.3333,0.0,1.0,1.0,,0.0,0.4332,0.404,0.9512,1
0.3556,0.5,0.2456,1.0,0.625,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.5051,0.9512,0
0.4556,0.25,0.0285,1.0,0.625,0.0,0.5714,0.2,0.5,,0.0,0.0,0.2424,0.9512,0
0.2667,0.5,0.163,0.7333,0.5625,0.6667,0.4286,0.8,0.5,,0.0,0.0,0.404,0.9512,0
0.3667,0.5,0.0798,1.0,0.625,0.0,0.2857,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.5111,0.5,0.1269,0.6667,1.0,0.3333,0.2857,0.0,1.0,,0.1502,0.0,0.6061,0.9512,1
0.3444,0.875,0.6959,1.0,0.625,0.3333,0.5,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.3889,0.5,0.0623,0.1333,0.5,0.0,0.2143,0.2,1.0,,0.0,0.0,0.5051,0.9512,1
0.5778,0.5,0.1285,0.2,0.125,0.3333,0.5,0.0,1.0,,0.0,0.0,0.404,0.6341,0
0.3333,0.5,0.2869,0.0667,0.4375,0.6667,0.5714,0.6,1.0,,0.0,0.0,0.1919,0.9512,0
0.3778,0.25,0.1643,0.0667,0.4375,0.8333,0.5,0.2,0.5,,0.0,0.0,0.404,0.9512,0
0.3778,0.875,0.1618,0.7333,0.5625,0.0,1.0,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.2222,0.5,0.0416,1.0,0.625,0.3333,0.8571,0.0,1.0,,0.0,0.0,0.303,0.9512,0
0.1889,0.5,0.1179,0.0667,0.4375,0.6667,0.4286,0.6,1.0,,0.0218,0.0,0.1818,0.9512,0
0.3556,0.875,0.062,0.6,0.8125,0.3333,0.2857,1.0,1.0,,0.0,0.0,0.404,0.9512,1
0.3222,0.5,0.1269,0.7333,0.5625,0.0,0.3571,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.3667,0.5,0.1539,0.0,0.375,0.6667,0.2143,0.8,1.0,,0.0,0.0,0.3535,0.9512,0
0.2778,0.5,0.0898,0.7333,0.5625,0.3333,1.0,0.0,1.0,,0.0,0.0,0.6061,0.9512,0
0.4,0.125,0.1719,0.8,0.875,0.6667,0.7143,0.2,1.0,,0.0,0.3232,0.404,0.9512,0
0.2556,0.5,0.1378,0.7333,0.5625,0.6667,0.4286,0.2,1.0,,0.0,0.0,0.7273,0.1463,0
0.7,0.625,0.1497,0.7333,0.5625,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.5222,0.25,0.1936,0.8,0.875,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.8889,0.0,0.0726,0.7333,0.5625,1.0,0.0,0.2,1.0,,0.0,0.0,0.2424,0.9512,0
0.1889,0.0,0.1364,0.0667,0.4375,0.6667,0.0,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.4444,0.75,0.1375,0.6,0.8125,0.5,0.7143,0.2,1.0,,0.0217,0.0,0.404,0.9512,0
0.3333,0.5,0.02,0.4667,0.75,0.3333,0.5714,1.0,1.0,,0.0,0.0,0.2525,0.9512,1
0.3,0.5,0.0784,1.0,0.625,0.6667,0.2143,0.6,0.25,,0.0,0.4545,0.404,0.7317,0
0.3667,0.5,0.1404,0.8,0.875,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.5051,0.9512,1
0.3778,0.25,0.1919,0.7333,0.5625,0.6667,0.3571,0.2,0.5,,0.0059,0.0,0.6061,0.9512,0
0.3778,0.25,0.0788,1.0,0.625,0.6667,0.7857,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.2556,0.5,0.0547,1.0,0.625,0.3333,0.0714,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.4667,0.25,0.2291,1.0,0.625,0.3333,0.0714,1.0,1.0,,0.0,0.0,0.404,0.9512,0
0.3222,0.5,0.2448,0.6,0.8125,0.6667,0.7143,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.5,0.5,0.0309,0.7333,0.5625,0.0,0.0714,0.2,1.0,,0.0,0.0,0.2828,0.9512,0
0.2667,0.125,0.1287,0.7333,0.5625,0.6667,0.1429,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.4889,0.5,0.0786,1.0,0.625,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.3,0.5,0.2734,0.4,0.3125,0.6667,0.2143,0.4,1.0,,0.0,0.0,0.404,0.6341,0
0.2222,0.5,0.2009,1.0,0.625,0.6667,0.8571,0.2,1.0,,0.0,0.0,0.3535,0.9512,0
0.4889,0.5,0.1957,0.7333,0.5625,1.0,0.2857,0.8,0.5,,0.0,0.0,0.404,0.9512,0
0.5667,0.5,0.0383,0.7333,0.5625,0.3333,0.2143,0.0,0.0,,0.0,0.0,0.404,0.9512,0
0.2222,0.5,0.0987,0.7333,0.5625,0.3333,0.5,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.1889,0.0,0.1744,0.0667,0.4375,0.6667,0.0,0.6,1.0,,0.0,0.0,0.0505,0.9512,0
0.2111,0.5,0.139,0.7333,0.5625,0.6667,0.5,0.6,0.5,,0.0,0.0,0.404,0.9512,0
0.5,0.625,0.1329,1.0,0.625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.5556,0.9512,1
0.6667,0.5,0.1651,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.4667,0.5,0.1331,0.4667,0.75,0.3333,0.2857,0.0,0.5,,0.0,0.0,0.404,0.0,1
0.4889,0.75,0.1582,0.7333,0.5625,0.3333,0.8571,1.0,1.0,,0.0,0.0,0.404,0.9512,1
